Sample	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	W1	W2	W3	W4
Entotheonellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Patescibacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0490808495448865	0.0128518185323223	0.00663129973474801	0.021551724137931
Sneathiellales	0	0	0	0	0	0	0	0	0	0.00943752359380898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subgroup_17_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0.0257036370646446	0.019893899204244	0
Subgroup_6_unclassified	0	0	0	0	0	0	0	0	0.00296348980559506	0.00314584119793632	0	0	0	0	0	0	0	0.00319519442758091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026771372479029	0.0514072741292892	0.026525198938992	0.021551724137931
Oligoflexales	0	0	0.00405482118238585	0.00570483199269781	0.0171754905749495	0.0219430577650995	0	0.00490292214159639	0.00592697961119013	0	0.00603391057744524	0	0	0.00813735861339409	0.0154229750918952	0.00404989470273772	0.0100867460157353	0.0479279164137137	0.00191519515838663	0	0.00908133241309163	0.0126212541920594	0	0.00657764914819443	0.00420583349105209	0.00284495021337126	0	0.0047247814788566	0	0.00713368526180624	0.00355000177500088	0.258789933963948	0.179925459452512	0.338196286472148	0.172413793103448
Dadabacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538793103448275
RBG-13-54-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0.0128518185323223	0	0
Gaiellales	0	0	0.00405482118238585	0	0	0	0.00639999999999999	0.00490292214159639	0.0088904694167852	0	0.00603391057744524	0.00673945275643617	0	0	0	0	0.00336224867191177	0.00319519442758091	0.00383039031677327	0.0265759540767513	0	0.00901518156575673	0.00397899092790068	0	0	0	0	0.0094495629577132	0	0.032101583678128	0.00355000177500088	0.151704444047831	0.141370003855545	0.09946949602122	0.123922413793103
Kineosporiales	0	0	0.00405482118238585	0	0.00858774528747477	0	0.00639999999999999	0	0	0	0	0	0	0	0	0	0.00336224867191177	0	0.0248975370590263	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0.00663129973474801	0.00538793103448275
Sericytochromatia_or	0	0.00377216144850999	0	0	0.00429387264373738	0	0	0.00490292214159639	0	0	0	0	0	0	0	0	0	0	0	0	0.0127138653783282	0	0.00397899092790068	0	0	0.00284495021337126	0	0	0	0	0	0.0267713724790291	0	0.013262599469496	0
SAR324_clade(Marine_group_B)	0	0	0	0	0	0	0	0	0	0	0.00603391057744524	0	0	0.00406867930669704	0.012852479243246	0	0	0.00639038885516183	0	0	0.00544879944785498	0.00540910893945404	0.00397899092790068	0	0	0.00284495021337126	0	0	0	0.00356684263090312	0	0.23648045689809	0.128518185323223	0.19893899204244	0.172413793103448
Solirubrobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00672449734382354	0	0.00191519515838663	0	0	0	0	0	0	0	0	0.0047247814788566	0	0.00356684263090312	0	0.165090130287346	0.257036370646446	0.139257294429708	0.0915948275862067
Ignavibacteriales	0	0	0	0	0	0	0	0	0	0	0	0.00673945275643617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538793103448275
Arenicellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128518185323223	0	0
Vibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvibaculales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026771372479029	0.0771109111939339	0.053050397877984	0.0323275862068965
Desulfarculales	0	0	0	0	0	0	0	0	0	0	0	0.00673945275643617	0	0	0	0	0.00336224867191177	0.00639038885516182	0	0.00531519081535027	0	0	0	0	0	0	0	0	0	0	0	0.0446189541317151	0.0385554555969669	0.013262599469496	0.00538793103448275
KD4-96_or	0	0	0	0	0	0	0	0.00490292214159639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758522220239156	0.141370003855545	0.053050397877984	0.0484913793103447
Calditrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0	0.00663129973474801	0.00538793103448275
JG36-GS-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013262599469496	0.0161637931034482
Azospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401570587185435	0.0385554555969669	0.019893899204244	0.0107758620689655
Paracaedibacterales	0	0	0	0	0	0	0	0	0	0	0.00603391057744524	0	0.0081261173411344	0.00406867930669704	0.0077114875459476	0.00404989470273772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401570587185435	0.0257036370646446	0.039787798408488	0.043103448275862
Parcubacteria_or	0	0.00377216144850999	0	0	0.00858774528747477	0.0219430577650995	0	0	0	0	0	0	0.0162522346822688	0.00406867930669704	0.00771148754594761	0	0	0	0.00191519515838663	0	0.00908133241309164	0.0144242905052107	0.011936972783702	0.046043544037361	0.0210291674552604	0.054054054054054	0.0295351172544155	0	0.0258340714496604	0.00713368526180624	0.0142000071000035	0.0223094770658575	0.0257036370646446	0.03315649867374	0.0269396551724137
BD2-11_terrestrial_group_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0	0
Acanthopleuribacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBP_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastocatellia_(Subgroup_4)_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0128518185323223	0	0
Coxiellales	0	0	0	0	0	0	0	0	0	0	0.0150847764436131	0.0269578110257447	0.0081261173411344	0.0122060379200911	0.0205639667891936	0.0283492629191641	0	0.0159759721379045	0	0.00531519081535027	0.00363253296523665	0.00180303631315134	0.00397899092790068	0.00657764914819443	0	0.00284495021337126	0.0177210703526493	0	0	0	0	0.0490808495448866	0.0514072741292892	0.046419098143236	0.0269396551724137
Brocadiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165090130287345	0.1156663667909	0.225464190981432	0.123922413793103
Bacteroidetes_VC2.1_Bac22	0	0	0	0	0	0	0	0	0	0.00314584119793632	0	0	0	0	0	0	0.0201734920314705	0	0	0	0.00181626648261832	0.0162273268183621	0	0	0	0	0	0	0	0	0	0.0356951633053721	0.0385554555969669	0.0663129973474801	0.021551724137931
Fibrobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151704444047831	0.16707364092019	0.145888594164456	0.0915948275862066
Thermomicrobiales	0	0.00377216144850999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00672449734382354	0.00319519442758091	0.0248975370590263	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0.0128518185323223	0.00663129973474801	0
Chloroflexi_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0	0	0.00538793103448275
WCHB1-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0669284311975726	0.0385554555969669	0.046419098143236	0.043103448275862
S-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538793103448275
Ga0077536	0	0	0	0	0	0	0.00639999999999999	0	0	0.00314584119793632	0.0452543293308393	0.0134789055128723	0.0040630586705672	0	0	0	0.00672449734382354	0.00958558328274275	0	0.00531519081535027	0	0.00721214525260538	0	0	0	0	0	0	0	0.0107005278927093	0	0	0	0	0.00538793103448275
WS2_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211ds20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0	0.019893899204244	0.00538793103448275
Planctomycetes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223094770658576	0	0.026525198938992	0.021551724137931
Actinomarinales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369058163566578	0	0	0.035695163305372	0.0257036370646446	0.03315649867374	0.0107758620689655
PB19	0	0	0	0	0	0	0	0	0	0	0.00905086586616786	0	0	0.00406867930669704	0.0025704958486492	0	0	0.00639038885516183	0	0.00531519081535027	0	0	0.0159159637116027	0	0	0	0	0	0	0	0	0	0.0257036370646446	0.00663129973474801	0
mle1-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0128518185323223	0	0.0107758620689655
CCM11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336224867191177	0	0	0.00531519081535027	0	0	0.00397899092790068	0	0	0	0	0	0	0	0	0.0713903266107441	0.0514072741292892	0.086206896551724	0.0538793103448275
Holophagales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown_Order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319519442758091	0.00191519515838663	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0.013262599469496	0
IMCC26256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312332678922006	0.0514072741292892	0.053050397877984	0.0431034482758619
MB-A2-108_or	0	0	0	0	0	0	0	0	0	0	0	0	0.0040630586705672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223094770658576	0.0128518185323223	0.019893899204244	0.00538793103448275
JTB23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puniceispirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0356951633053721	0.0385554555969669	0.00663129973474801	0.0323275862068965
Micropepsales	0	0	0	0	0	0	0	0	0.00592697961119013	0.00943752359380898	0.00603391057744524	0	0	0	0	0	0.00336224867191177	0.00319519442758091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0446189541317151	0.0385554555969669	0.039787798408488	0.0323275862068964
Candidatus_Zambryskibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128518185323223	0	0
Rokubacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369058163566578	0	0	0.116009280742459	0.0385554555969669	0.086206896551724	0.0646551724137929
Latescibacteria_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0669284311975725	0.0257036370646446	0.026525198938992	0.0646551724137929
Acidimicrobiia_unclassified	0	0	0	0	0	0	0	0.00490292214159639	0.00296348980559506	0.00314584119793632	0	0	0	0	0	0	0.0168112433595588	0.00639038885516183	0	0.0106303816307005	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0257036370646446	0.019893899204244	0.00538793103448275
Elsterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406867930669704	0.0025704958486492	0.0161995788109508	0	0	0	0	0.00181626648261832	0	0	0.00657764914819443	0	0	0	0	0	0	0.00710000355000177	0.0223094770658575	0.0385554555969669	0.00663129973474801	0.0107758620689655
PeM15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223094770658575	0	0.019893899204244	0.0107758620689655
SJA-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomirabilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0624665357844011	0.0899627297262561	0.06631299734748	0.0377155172413793
Pla3_lineage_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191519515838663	0	0	0	0	0	0	0	0	0	0	0	0	0.120471176155631	0.128518185323223	0.0994694960212201	0.107758620689655
Omnitrophales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334642155987863	0.295591826243413	0.26525198938992	0.226293103448275
V2072-189E03_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBNT15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019893899204244	0.0161637931034483
Lineage_IIa_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312332678922006	0.0128518185323223	0.026525198938992	0.0161637931034483
Thalassobaculales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria_unclassified	0.00307436898576567	0.0113164843455299	0.0081096423647717	0	0	0	0	0	0	0.00629168239587265	0	0	0	0	0	0	0	0	0	0	0	0	0.00397899092790068	0	0	0	0	0	0	0.00356684263090312	0	0	0.0257036370646446	0	0.00538793103448275
Kiritimatiellae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JG30-KF-CM66_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406867930669704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0.0257036370646446	0.026525198938992	0.0161637931034483
Victivallales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634302	0.0128518185323223	0.03315649867374	0.0269396551724137
eub62A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subgroup_9_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0	0
Subgroup_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0	0.0107758620689655
EPR3968-O8a-Bc78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128518185323223	0	0
Subgroup_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UA11	0	0	0	0.00570483199269781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subgroup_22_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0	0
Chloracidobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrospinales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0.0128518185323223	0	0.0107758620689655
S085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0.0385554555969669	0.013262599469496	0.00538793103448275
Lineage_IIb_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336224867191177	0.0127807777103236	0	0.0106303816307005	0	0	0	0	0	0	0	0	0	0	0	0.0936998036766017	0.0642590926616115	0.09946949602122	0.0754310344827585
Desulfuromonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120471176155631	0.102814548258578	0.06631299734748	0.0592672413793102
Mollicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535427449580581	0.0642590926616116	0.112732095490716	0.021551724137931
Subgroup_15_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0	0	0
Candidatus_Abawacabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0	0.013262599469496	0.021551724137931
44581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entomoplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0257036370646446	0.026525198938992	0.0323275862068965
Omnitrophia_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0356951633053721	0.0128518185323223	0.00663129973474801	0.021551724137931
Rubrobacterales	0.00307436898576567	0	0.0121644635471575	0.00570483199269781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00738116327133156	0	0	0.00446189541317151	0	0	0
Kryptoniales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uncultured_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0128518185323223	0.019893899204244	0
SJA-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S-BQ2-57_soil_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subgroup_21_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla1_lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zixibacteria_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191519515838663	0	0	0	0	0	0	0	0	0	0	0	0	0.026771372479029	0.0385554555969669	0.019893899204244	0.0107758620689655
DS-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0.013262599469496	0.00538793103448275
MD2902-B12_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663129973474801	0
Candidatus_Nomurabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0.019893899204244	0
SHA-26_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCPU426_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0.013262599469496	0.0377155172413791
OC31_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABY1_unclassified	0	0	0	0	0	0	0	0	0	0	0.00603391057744524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133856862395145	0.115666366790901	0.212201591511936	0.0969827586206893
Piscirickettsiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Peregrinibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363253296523665	0.00360607262630269	0	0	0.00420583349105209	0	0	0	0	0	0	0.174013921113689	0.141370003855545	0.205570291777188	0.15625
GAL15_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LD1-PA32_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MVP-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535427449580581	0.0128518185323223	0.00663129973474801	0.0323275862068965
OM182_clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Yanofskybacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223094770658575	0	0.026525198938992	0.0538793103448275
Candidatus_Jorgensenbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128518185323223	0.013262599469496	0.00538793103448275
Lactobacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0.0128518185323223	0.039787798408488	0.0484913793103447
C86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Absconditabacteriales_(SR1)	0	0	0	0	0	0	0.00639999999999999	0	0	0	0	0	0.0081261173411344	0.0122060379200911	0.0025704958486492	0	0.0134489946876471	0.0127807777103236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oligosphaeria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidiferrobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634302	0.0128518185323223	0.039787798408488	0.0323275862068964
KF-JG30-C25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longimicrobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WS4_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Holosporales	0	0	0	0	0	0	0	0	0	0	0.00301695528872262	0.00673945275643617	0.0040630586705672	0.00406867930669704	0.0077114875459476	0	0	0	0	0	0.00181626648261832	0	0	0	0	0.00284495021337126	0	0	0	0	0.00355000177500088	0.035695163305372	0.0385554555969669	0.00663129973474801	0.0107758620689655
Erysipelotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0446189541317151	0.0128518185323223	0.039787798408488	0.0107758620689655
SAR202_clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107758620689655
Candidatus_Peribacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312332678922006	0.0128518185323223	0.019893899204244	0.0161637931034483
Chitinivibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0.0128518185323223	0.013262599469496	0.021551724137931
Subgroup_5_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847581652686	0.0128518185323223	0.00663129973474801	0.0107758620689655
Brachyspirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tenderiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadetes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Kuenenbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0.0257036370646446	0.026525198938992	0.00538793103448275
pItb-vmat-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0	0
